#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_197w.pdb 0.409 4.766 1.672 0.53863 Medium Medium
allpdb0803_6_4w.pdb 0.470 3.221 1.156 0.65721 Medium Medium
allpdb0803_6_36w.pdb 0.515 3.394 1.151 0.66897 Medium Medium
allpdb0803_6_79w.pdb 0.606 2.859 0.931 0.74215 High Medium
allpdb0803_6_105w.pdb 0.500 4.266 1.348 0.61733 Medium Medium
allpdb0803_6_32w.pdb 0.364 4.720 1.980 0.49749 Medium Medium
allpdb0803_6_86w.pdb 0.576 3.227 0.991 0.71532 High Medium
allpdb0803_6_38w.pdb 0.439 4.473 1.605 0.56291 Medium Medium
allpdb0803_6_11w.pdb 0.530 3.342 1.125 0.67884 Medium Medium
allpdb0803_6_24w.pdb 0.470 3.313 1.062 0.66795 Medium Medium
allpdb0803_6_148w.pdb 0.470 4.125 1.419 0.60225 Medium Medium
allpdb0803_6_30w.pdb 0.348 6.191 2.109 0.44593 Acceptable Acceptable
allpdb0803_6_128w.pdb 0.439 3.846 1.115 0.63790 Medium Medium
allpdb0803_6_60w.pdb 0.364 5.381 2.052 0.47523 Acceptable Acceptable
allpdb0803_6_50w.pdb 0.591 3.642 0.999 0.70956 High Medium
allpdb0803_6_80w.pdb 0.530 3.914 1.116 0.66635 Medium Medium
allpdb0803_6_27w.pdb 0.470 2.267 0.973 0.70235 Medium Medium
allpdb0803_6_93w.pdb 0.394 4.946 1.849 0.51265 Medium Medium
allpdb0803_6_56w.pdb 0.303 5.769 2.303 0.42854 Acceptable Acceptable
allpdb0803_6_89w.pdb 0.379 5.592 1.691 0.50568 Medium Medium
allpdb0803_6_41w.pdb 0.379 3.115 1.381 0.60051 Medium Medium
allpdb0803_6_163w.pdb 0.394 7.898 2.586 0.39413 Acceptable Acceptable
allpdb0803_6_5w.pdb 0.394 5.260 1.569 0.53157 Medium Medium
allpdb0803_6_98w.pdb 0.000 28.068 11.958 0.03317 Incorrect Incorrect
allpdb0803_6_169w.pdb 0.364 5.508 2.070 0.47077 Acceptable Acceptable
allpdb0803_6_106w.pdb 0.379 7.282 2.228 0.42246 Acceptable Acceptable
allpdb0803_6_37w.pdb 0.394 5.549 1.907 0.49248 Medium Medium
allpdb0803_6_29w.pdb 0.000 25.280 13.105 0.03817 Incorrect Incorrect
allpdb0803_6_136w.pdb 0.409 4.974 1.662 0.53431 Medium Medium
allpdb0803_6_65w.pdb 0.424 5.904 1.951 0.49009 Medium Medium
