#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb2088_10_55w.pdb 0.763 1.550 0.840 0.83075 High High
allpdb2088_10_120w.pdb 0.750 1.649 0.893 0.81731 High High
allpdb2088_10_88w.pdb 0.770 1.993 0.849 0.82499 High High
allpdb2088_10_34w.pdb 0.750 1.948 0.924 0.80838 High High
allpdb2088_10_115w.pdb 0.730 1.325 0.757 0.83445 High High
allpdb2088_10_35w.pdb 0.724 1.451 0.908 0.80903 High High
allpdb2088_10_41w.pdb 0.750 1.521 0.815 0.83030 High High
allpdb2088_10_2w.pdb 0.816 1.579 0.725 0.86432 High High
allpdb2088_10_48w.pdb 0.770 1.387 0.819 0.83798 High High
allpdb2088_10_165w.pdb 0.796 1.195 0.702 0.86562 High High
allpdb2088_10_89w.pdb 0.763 1.309 0.702 0.85346 High High
allpdb2088_10_4w.pdb 0.743 1.945 0.865 0.81465 High High
allpdb2088_10_121w.pdb 0.809 0.841 0.696 0.87408 High High
allpdb2088_10_72w.pdb 0.743 1.677 0.735 0.83748 High High
allpdb2088_10_68w.pdb 0.796 2.063 0.783 0.84217 High High
allpdb2088_10_183w.pdb 0.803 1.209 0.793 0.85483 High High
allpdb2088_10_123w.pdb 0.743 2.438 0.894 0.80180 High High
allpdb2088_10_97w.pdb 0.783 1.327 0.630 0.86968 High High
allpdb2088_10_11w.pdb 0.750 1.725 0.790 0.83106 High High
allpdb2088_10_169w.pdb 0.789 1.770 0.779 0.84521 High High
allpdb2088_10_187w.pdb 0.796 1.223 0.706 0.86480 High High
allpdb2088_10_113w.pdb 0.783 1.128 0.648 0.86941 High High
allpdb2088_10_162w.pdb 0.717 2.782 1.040 0.76523 Medium Medium
allpdb2088_10_94w.pdb 0.730 1.986 0.978 0.79336 High Medium
allpdb2088_10_45w.pdb 0.711 1.561 0.949 0.79738 High Medium
allpdb2088_10_154w.pdb 0.757 1.470 0.774 0.83915 High High
allpdb2088_10_83w.pdb 0.664 3.117 1.425 0.69055 Medium Medium
allpdb2088_10_127w.pdb 0.743 1.523 0.922 0.81269 High High
allpdb2088_10_32w.pdb 0.750 2.008 0.878 0.81393 High High
allpdb2088_10_194w.pdb 0.763 1.552 0.711 0.84912 High High
allpdb2088_10_132w.pdb 0.724 2.119 0.883 0.80257 High High
allpdb2088_10_179w.pdb 0.783 1.905 0.863 0.82874 High High
allpdb2088_10_145w.pdb 0.697 1.647 0.967 0.78913 High Medium
allpdb2088_10_130w.pdb 0.717 2.084 0.931 0.79410 High Medium
allpdb2088_10_30w.pdb 0.704 1.546 0.842 0.81079 High High
allpdb2088_10_125w.pdb 0.750 1.536 0.785 0.83451 High High
allpdb2088_10_153w.pdb 0.743 1.698 0.835 0.82288 High High
allpdb2088_10_92w.pdb 0.809 0.979 0.664 0.87744 High High
allpdb2088_10_191w.pdb 0.737 1.445 0.744 0.83704 High High
allpdb2088_10_64w.pdb 0.724 1.704 0.878 0.81000 High High
allpdb2088_10_69w.pdb 0.664 2.475 1.177 0.73502 Medium Medium
allpdb2088_10_51w.pdb 0.763 1.942 1.007 0.80103 Medium High
allpdb2088_10_25w.pdb 0.763 1.827 0.858 0.82422 High High
allpdb2088_10_131w.pdb 0.717 3.758 1.049 0.74169 Medium Medium
allpdb2088_10_151w.pdb 0.770 1.699 0.817 0.83416 High High
allpdb2088_10_39w.pdb 0.599 3.003 1.381 0.67632 Medium Medium
allpdb2088_10_140w.pdb 0.829 1.280 0.711 0.87446 High High
allpdb2088_10_24w.pdb 0.730 1.439 0.842 0.82097 High High
allpdb2088_10_31w.pdb 0.638 4.359 1.411 0.65344 Medium Medium
allpdb2088_10_189w.pdb 0.704 1.790 0.867 0.80367 High High
allpdb2088_10_190w.pdb 0.757 1.311 0.690 0.85294 High High
allpdb2088_10_6w.pdb 0.691 2.264 0.886 0.78858 High Medium
allpdb2088_10_196w.pdb 0.757 1.539 0.784 0.83678 High High
allpdb2088_10_122w.pdb 0.737 1.809 0.794 0.82495 High High
allpdb2088_10_12w.pdb 0.671 2.293 1.033 0.76051 Medium Medium
allpdb2088_10_188w.pdb 0.737 1.927 0.739 0.83088 High High
allpdb2088_10_56w.pdb 0.678 2.163 1.036 0.76461 Medium Medium
allpdb2088_10_106w.pdb 0.697 2.502 1.116 0.75379 Medium Medium
allpdb2088_10_9w.pdb 0.711 2.291 1.056 0.77046 Medium Medium
allpdb2088_10_160w.pdb 0.717 1.512 0.748 0.82904 High High
allpdb2088_10_33w.pdb 0.691 1.359 0.763 0.82014 High High
allpdb2088_10_61w.pdb 0.730 1.731 0.742 0.83127 High High
allpdb2088_10_118w.pdb 0.763 1.658 0.861 0.82627 High High
allpdb2088_10_57w.pdb 0.717 1.603 0.882 0.80869 High High
allpdb2088_10_29w.pdb 0.750 1.015 0.627 0.86242 High High
allpdb2088_10_177w.pdb 0.684 2.151 1.105 0.75739 Medium Medium
allpdb2088_10_197w.pdb 0.770 2.474 0.898 0.80924 High High
allpdb2088_10_66w.pdb 0.737 2.024 0.805 0.81985 High High
allpdb2088_10_77w.pdb 0.743 1.563 0.736 0.83893 High High
allpdb2088_10_38w.pdb 0.671 2.679 1.051 0.75040 Medium Medium
allpdb2088_10_58w.pdb 0.697 1.923 1.018 0.77772 Medium Medium
allpdb2088_10_90w.pdb 0.717 2.016 0.896 0.80032 High High
allpdb2088_10_170w.pdb 0.730 1.772 0.996 0.79416 High Medium
allpdb2088_10_63w.pdb 0.711 1.876 0.802 0.81395 High High
allpdb2088_10_20w.pdb 0.684 2.602 1.095 0.75031 Medium Medium
allpdb2088_10_137w.pdb 0.671 3.174 1.093 0.73393 Medium Medium
allpdb2088_10_119w.pdb 0.638 2.876 1.302 0.70187 Medium Medium
allpdb2088_10_141w.pdb 0.684 1.611 0.813 0.80745 High High
allpdb2088_10_47w.pdb 0.579 2.774 1.318 0.68234 Medium Medium
allpdb2088_10_108w.pdb 0.612 3.573 1.564 0.64691 Medium Medium
allpdb2088_10_78w.pdb 0.717 2.670 0.948 0.78070 High Medium
allpdb2088_10_23w.pdb 0.691 2.494 1.099 0.75401 Medium Medium
allpdb2088_10_99w.pdb 0.664 1.871 0.983 0.77256 High Medium
allpdb2088_10_112w.pdb 0.724 1.364 0.746 0.83340 High High
allpdb2088_10_134w.pdb 0.546 3.217 1.590 0.63050 Medium Medium
allpdb2088_10_100w.pdb 0.691 2.201 0.914 0.78569 High Medium
allpdb2088_10_178w.pdb 0.704 1.525 0.799 0.81721 High High
allpdb2088_10_80w.pdb 0.651 2.539 1.009 0.75269 Medium Medium
allpdb2088_10_53w.pdb 0.697 2.103 0.843 0.79991 High Medium
allpdb2088_10_62w.pdb 0.678 2.026 1.010 0.77066 Medium Medium
allpdb2088_10_103w.pdb 0.730 1.951 0.813 0.81774 High High
allpdb2088_10_193w.pdb 0.638 1.535 1.022 0.76313 Medium Medium
allpdb2088_10_143w.pdb 0.717 2.920 1.063 0.75907 Medium Medium
allpdb2088_10_195w.pdb 0.658 2.076 0.923 0.77568 High Medium
allpdb2088_10_150w.pdb 0.691 1.938 1.001 0.77774 Medium Medium
allpdb2088_10_163w.pdb 0.697 1.654 0.835 0.80806 High High
allpdb2088_10_152w.pdb 0.704 2.249 0.946 0.78467 High Medium
allpdb2088_10_124w.pdb 0.651 2.385 1.094 0.74377 Medium Medium
allpdb2088_10_95w.pdb 0.658 1.983 1.019 0.76345 Medium Medium
allpdb2088_10_192w.pdb 0.671 3.673 1.165 0.71254 Medium Medium
allpdb2088_10_40w.pdb 0.586 1.517 0.949 0.75631 High Medium
allpdb2088_10_156w.pdb 0.586 2.504 1.148 0.71214 Medium Medium
allpdb2088_10_133w.pdb 0.645 2.455 0.930 0.76336 High Medium
allpdb2088_10_37w.pdb 0.678 1.699 0.765 0.81098 High High
allpdb2088_10_155w.pdb 0.625 2.317 1.011 0.74782 Medium Medium
allpdb2088_10_166w.pdb 0.638 4.019 1.281 0.67790 Medium Medium
allpdb2088_10_147w.pdb 0.612 2.862 1.286 0.69546 Medium Medium
allpdb2088_10_109w.pdb 0.632 2.594 0.991 0.74756 High Medium
allpdb2088_10_114w.pdb 0.579 2.616 1.051 0.72098 Medium Medium
allpdb2088_10_70w.pdb 0.572 2.484 1.326 0.68499 Medium Medium
allpdb2088_10_46w.pdb 0.566 2.864 1.257 0.68382 Medium Medium
allpdb2088_10_79w.pdb 0.592 2.125 1.053 0.73443 Medium Medium
allpdb2088_10_93w.pdb 0.454 3.351 1.414 0.61632 Medium Medium
allpdb2088_10_50w.pdb 0.493 2.958 1.386 0.64158 Medium Medium
