#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_37w.pdb 0.545 2.551 1.066 0.70916 Medium Medium
allpdb0854_8_32w.pdb 0.471 3.664 1.591 0.59496 Medium Medium
allpdb0854_8_91w.pdb 0.579 2.436 1.041 0.72582 Medium Medium
allpdb0854_8_148w.pdb 0.521 2.900 1.217 0.67318 Medium Medium
allpdb0854_8_88w.pdb 0.512 3.370 1.297 0.64956 Medium Medium
allpdb0854_8_87w.pdb 0.455 3.592 1.359 0.61745 Medium Medium
allpdb0854_8_99w.pdb 0.587 3.070 1.089 0.70880 Medium Medium
allpdb0854_8_174w.pdb 0.512 3.028 1.104 0.68284 Medium Medium
allpdb0854_8_136w.pdb 0.479 3.104 1.166 0.66164 Medium Medium
allpdb0854_8_171w.pdb 0.521 4.450 1.267 0.62973 Medium Medium
allpdb0854_8_62w.pdb 0.496 3.483 1.312 0.63961 Medium Medium
allpdb0854_8_122w.pdb 0.479 3.822 1.236 0.63558 Medium Medium
allpdb0854_8_20w.pdb 0.521 2.731 1.039 0.70089 Medium Medium
allpdb0854_8_52w.pdb 0.537 4.030 1.389 0.63062 Medium Medium
allpdb0854_8_93w.pdb 0.496 3.275 1.190 0.66006 Medium Medium
allpdb0854_8_76w.pdb 0.488 2.424 1.061 0.69300 Medium Medium
allpdb0854_8_89w.pdb 0.521 3.226 1.151 0.67474 Medium Medium
allpdb0854_8_156w.pdb 0.496 3.268 1.259 0.65125 Medium Medium
allpdb0854_8_38w.pdb 0.504 3.840 1.338 0.63051 Medium Medium
allpdb0854_8_113w.pdb 0.504 3.485 1.168 0.66090 Medium Medium
allpdb0854_8_157w.pdb 0.537 3.900 1.293 0.64565 Medium Medium
allpdb0854_8_96w.pdb 0.537 2.839 1.191 0.68335 Medium Medium
allpdb0854_8_3w.pdb 0.504 3.284 1.274 0.65176 Medium Medium
allpdb0854_8_166w.pdb 0.504 3.495 1.407 0.63054 Medium Medium
allpdb0854_8_185w.pdb 0.504 3.176 1.204 0.66324 Medium Medium
allpdb0854_8_80w.pdb 0.521 4.129 1.222 0.64355 Medium Medium
allpdb0854_8_66w.pdb 0.529 2.825 1.052 0.69987 Medium Medium
allpdb0854_8_142w.pdb 0.545 2.428 1.138 0.70153 Medium Medium
allpdb0854_8_111w.pdb 0.570 2.819 0.976 0.72463 High Medium
allpdb0854_8_123w.pdb 0.471 3.749 1.447 0.60869 Medium Medium
allpdb0854_8_146w.pdb 0.554 2.711 1.057 0.70993 Medium Medium
allpdb0854_8_133w.pdb 0.479 3.364 1.314 0.63655 Medium Medium
allpdb0854_8_36w.pdb 0.488 3.970 1.410 0.61316 Medium Medium
