#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0336_4_14w.pdb 0.000 49.196 21.753 0.01124 Incorrect Incorrect
allpdb0336_4_175w.pdb 0.005 23.800 11.419 0.04514 Incorrect Incorrect
allpdb0336_4_60w.pdb 0.000 37.738 19.194 0.01812 Incorrect Incorrect
allpdb0336_4_129w.pdb 0.016 37.279 16.185 0.02463 Incorrect Incorrect
allpdb0336_4_146w.pdb 0.016 34.410 17.616 0.02689 Incorrect Incorrect
allpdb0336_4_10w.pdb 0.016 41.605 24.475 0.01992 Incorrect Incorrect
allpdb0336_4_51w.pdb 0.000 48.999 23.253 0.01112 Incorrect Incorrect
allpdb0336_4_88w.pdb 0.021 27.490 12.875 0.04065 Incorrect Incorrect
allpdb0336_4_79w.pdb 0.000 48.636 23.072 0.01128 Incorrect Incorrect
allpdb0336_4_140w.pdb 0.000 42.030 18.788 0.01521 Incorrect Incorrect
allpdb0336_4_41w.pdb 0.000 43.207 22.039 0.01396 Incorrect Incorrect
allpdb0336_4_15w.pdb 0.021 16.838 8.171 0.08565 Incorrect Incorrect
allpdb0336_4_62w.pdb 0.016 39.001 21.975 0.02198 Incorrect Incorrect
allpdb0336_4_24w.pdb 0.027 27.865 13.092 0.04156 Incorrect Incorrect
allpdb0336_4_39w.pdb 0.011 19.724 9.557 0.06377 Incorrect Incorrect
allpdb0336_4_34w.pdb 0.005 38.003 16.572 0.02036 Incorrect Incorrect
allpdb0336_4_4w.pdb 0.032 40.147 24.275 0.02621 Incorrect Incorrect
allpdb0336_4_26w.pdb 0.000 33.876 20.553 0.02151 Incorrect Incorrect
allpdb0336_4_190w.pdb 0.074 23.030 10.499 0.07145 Incorrect Incorrect
allpdb0336_4_72w.pdb 0.037 39.261 20.353 0.02914 Incorrect Incorrect
allpdb0336_4_36w.pdb 0.037 16.982 8.130 0.09016 Incorrect Incorrect
allpdb0336_4_106w.pdb 0.043 26.571 12.606 0.04978 Incorrect Incorrect
allpdb0336_4_61w.pdb 0.016 18.766 9.516 0.07015 Incorrect Incorrect
allpdb0336_4_105w.pdb 0.000 52.600 21.006 0.01017 Incorrect Incorrect
