#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_190w.pdb 0.045 34.564 13.898 0.03783 Incorrect Incorrect
allpdb0732_8_53w.pdb 0.045 38.183 15.041 0.03400 Incorrect Incorrect
allpdb0732_8_133w.pdb 0.034 35.309 13.877 0.03334 Incorrect Incorrect
allpdb0732_8_77w.pdb 0.045 35.343 13.720 0.03714 Incorrect Incorrect
allpdb0732_8_127w.pdb 0.045 34.509 13.758 0.03796 Incorrect Incorrect
allpdb0732_8_134w.pdb 0.034 36.089 14.660 0.03221 Incorrect Incorrect
allpdb0732_8_12w.pdb 0.045 40.581 15.724 0.03200 Incorrect Incorrect
allpdb0732_8_39w.pdb 0.022 35.147 14.043 0.02967 Incorrect Incorrect
allpdb0732_8_83w.pdb 0.045 32.387 12.215 0.04141 Incorrect Incorrect
allpdb0732_8_21w.pdb 0.034 34.516 13.800 0.03419 Incorrect Incorrect
allpdb0732_8_150w.pdb 0.045 36.766 14.561 0.03539 Incorrect Incorrect
allpdb0732_8_5w.pdb 0.045 39.295 15.343 0.03304 Incorrect Incorrect
allpdb0732_8_181w.pdb 0.034 35.878 13.779 0.03285 Incorrect Incorrect
allpdb0732_8_147w.pdb 0.034 31.691 10.734 0.03999 Incorrect Incorrect
allpdb0732_8_132w.pdb 0.045 36.510 13.772 0.03603 Incorrect Incorrect
allpdb0732_8_73w.pdb 0.022 32.769 12.219 0.03345 Incorrect Incorrect
allpdb0732_8_138w.pdb 0.045 33.194 12.458 0.04026 Incorrect Incorrect
allpdb0732_8_106w.pdb 0.056 40.568 15.659 0.03578 Incorrect Incorrect
allpdb0732_8_151w.pdb 0.045 33.501 12.141 0.04015 Incorrect Incorrect
allpdb0732_8_161w.pdb 0.034 34.148 14.009 0.03446 Incorrect Incorrect
allpdb0732_8_158w.pdb 0.045 33.660 13.701 0.03891 Incorrect Incorrect
allpdb0732_8_192w.pdb 0.045 36.681 14.150 0.03567 Incorrect Incorrect
allpdb0732_8_167w.pdb 0.045 38.699 15.017 0.03362 Incorrect Incorrect
allpdb0732_8_191w.pdb 0.022 34.125 13.736 0.03089 Incorrect Incorrect
allpdb0732_8_65w.pdb 0.045 36.617 14.143 0.03573 Incorrect Incorrect
allpdb0732_8_27w.pdb 0.034 36.379 14.318 0.03211 Incorrect Incorrect
allpdb0732_8_197w.pdb 0.045 35.642 13.880 0.03677 Incorrect Incorrect
allpdb0732_8_119w.pdb 0.034 38.964 14.293 0.03001 Incorrect Incorrect
allpdb0732_8_159w.pdb 0.045 37.801 14.451 0.03458 Incorrect Incorrect
allpdb0732_8_179w.pdb 0.045 36.060 13.941 0.03634 Incorrect Incorrect
allpdb0732_8_94w.pdb 0.045 37.720 14.463 0.03464 Incorrect Incorrect
allpdb0732_8_15w.pdb 0.045 39.684 15.454 0.03271 Incorrect Incorrect
allpdb0732_8_145w.pdb 0.045 35.829 13.962 0.03655 Incorrect Incorrect
allpdb0732_8_180w.pdb 0.045 38.979 15.102 0.03337 Incorrect Incorrect
allpdb0732_8_66w.pdb 0.045 36.545 14.533 0.03560 Incorrect Incorrect
allpdb0732_8_32w.pdb 0.045 34.470 13.541 0.03813 Incorrect Incorrect
allpdb0732_8_130w.pdb 0.045 40.313 14.815 0.03255 Incorrect Incorrect
allpdb0732_8_16w.pdb 0.034 38.416 15.036 0.03008 Incorrect Incorrect
allpdb0732_8_49w.pdb 0.022 34.272 12.918 0.03124 Incorrect Incorrect
allpdb0732_8_186w.pdb 0.045 37.930 14.737 0.03434 Incorrect Incorrect
allpdb0732_8_116w.pdb 0.022 32.890 12.056 0.03344 Incorrect Incorrect
allpdb0732_8_131w.pdb 0.056 31.689 12.309 0.04598 Incorrect Incorrect
allpdb0732_8_108w.pdb 0.045 33.394 12.301 0.04015 Incorrect Incorrect
allpdb0732_8_111w.pdb 0.067 31.443 11.777 0.05049 Incorrect Incorrect
allpdb0732_8_64w.pdb 0.045 34.016 13.672 0.03854 Incorrect Incorrect
allpdb0732_8_63w.pdb 0.045 32.014 11.927 0.04212 Incorrect Incorrect
allpdb0732_8_43w.pdb 0.034 36.356 14.669 0.03196 Incorrect Incorrect
allpdb0732_8_141w.pdb 0.045 38.766 15.325 0.03344 Incorrect Incorrect
allpdb0732_8_172w.pdb 0.045 36.032 14.040 0.03632 Incorrect Incorrect
allpdb0732_8_23w.pdb 0.034 40.822 15.864 0.02804 Incorrect Incorrect
allpdb0732_8_96w.pdb 0.022 33.199 12.504 0.03273 Incorrect Incorrect
allpdb0732_8_75w.pdb 0.034 34.380 13.806 0.03433 Incorrect Incorrect
allpdb0732_8_109w.pdb 0.034 34.649 12.559 0.03485 Incorrect Incorrect
allpdb0732_8_177w.pdb 0.045 35.854 14.059 0.03647 Incorrect Incorrect
allpdb0732_8_123w.pdb 0.045 35.448 13.702 0.03705 Incorrect Incorrect
allpdb0732_8_170w.pdb 0.045 35.416 14.227 0.03680 Incorrect Incorrect
allpdb0732_8_194w.pdb 0.034 32.373 12.205 0.03769 Incorrect Incorrect
allpdb0732_8_188w.pdb 0.056 31.655 11.956 0.04631 Incorrect Incorrect
allpdb0732_8_110w.pdb 0.045 34.479 13.255 0.03829 Incorrect Incorrect
allpdb0732_8_136w.pdb 0.045 36.969 14.111 0.03544 Incorrect Incorrect
allpdb0732_8_166w.pdb 0.045 37.628 14.656 0.03462 Incorrect Incorrect
allpdb0732_8_99w.pdb 0.022 32.411 12.049 0.03403 Incorrect Incorrect
allpdb0732_8_8w.pdb 0.045 36.227 14.205 0.03605 Incorrect Incorrect
allpdb0732_8_78w.pdb 0.045 33.181 12.917 0.03994 Incorrect Incorrect
allpdb0732_8_140w.pdb 0.045 35.275 14.203 0.03695 Incorrect Incorrect
allpdb0732_8_163w.pdb 0.022 34.343 13.758 0.03065 Incorrect Incorrect
allpdb0732_8_121w.pdb 0.045 34.587 13.679 0.03793 Incorrect Incorrect
allpdb0732_8_52w.pdb 0.022 34.368 14.321 0.03032 Incorrect Incorrect
allpdb0732_8_68w.pdb 0.045 38.401 15.198 0.03377 Incorrect Incorrect
allpdb0732_8_44w.pdb 0.034 36.010 13.983 0.03262 Incorrect Incorrect
allpdb0732_8_113w.pdb 0.045 39.122 14.671 0.03346 Incorrect Incorrect
allpdb0732_8_72w.pdb 0.056 32.446 12.280 0.04504 Incorrect Incorrect
allpdb0732_8_25w.pdb 0.034 38.432 14.751 0.03019 Incorrect Incorrect
allpdb0732_8_86w.pdb 0.022 32.434 13.296 0.03310 Incorrect Incorrect
allpdb0732_8_178w.pdb 0.045 37.642 14.681 0.03460 Incorrect Incorrect
allpdb0732_8_153w.pdb 0.034 38.785 15.096 0.02977 Incorrect Incorrect
allpdb0732_8_51w.pdb 0.022 33.653 14.179 0.03117 Incorrect Incorrect
allpdb0732_8_101w.pdb 0.011 34.170 13.376 0.02731 Incorrect Incorrect
allpdb0732_8_137w.pdb 0.045 31.783 12.032 0.04233 Incorrect Incorrect
