#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_89w.pdb 0.488 2.353 1.145 0.68279 Medium Medium
allpdb0854_8_116w.pdb 0.215 7.030 3.844 0.31362 Acceptable Acceptable
allpdb0854_8_128w.pdb 0.372 4.570 2.378 0.47743 Medium Acceptable
allpdb0854_8_176w.pdb 0.388 4.856 1.605 0.53621 Medium Medium
allpdb0854_8_51w.pdb 0.281 9.532 2.988 0.30840 Acceptable Acceptable
allpdb0854_8_48w.pdb 0.388 5.557 1.981 0.48450 Medium Acceptable
allpdb0854_8_7w.pdb 0.248 10.214 4.813 0.24855 Incorrect Acceptable
allpdb0854_8_125w.pdb 0.430 4.900 1.557 0.55393 Medium Medium
allpdb0854_8_76w.pdb 0.231 11.793 5.297 0.21585 Incorrect Incorrect
allpdb0854_8_131w.pdb 0.264 6.693 3.453 0.34682 Acceptable Acceptable
allpdb0854_8_86w.pdb 0.223 10.288 4.548 0.24231 Incorrect Acceptable
allpdb0854_8_101w.pdb 0.322 6.898 2.089 0.42181 Acceptable Acceptable
allpdb0854_8_193w.pdb 0.355 3.761 2.086 0.51085 Medium Medium
allpdb0854_8_50w.pdb 0.397 5.982 1.799 0.49185 Medium Medium
allpdb0854_8_39w.pdb 0.240 10.284 4.580 0.24748 Incorrect Acceptable
allpdb0854_8_82w.pdb 0.248 12.877 5.313 0.20842 Incorrect Incorrect
allpdb0854_8_47w.pdb 0.289 7.267 3.169 0.35001 Acceptable Acceptable
allpdb0854_8_42w.pdb 0.364 6.146 1.891 0.46885 Medium Acceptable
allpdb0854_8_182w.pdb 0.421 2.915 1.343 0.62380 Medium Medium
allpdb0854_8_8w.pdb 0.223 12.414 3.738 0.22701 Acceptable Incorrect
allpdb0854_8_146w.pdb 0.248 10.728 4.866 0.24012 Incorrect Acceptable
allpdb0854_8_172w.pdb 0.380 3.776 1.854 0.53697 Medium Medium
allpdb0854_8_17w.pdb 0.397 7.610 2.659 0.39773 Acceptable Acceptable
allpdb0854_8_80w.pdb 0.231 8.007 3.722 0.30031 Acceptable Acceptable
allpdb0854_8_189w.pdb 0.339 9.631 4.358 0.29422 Acceptable Acceptable
allpdb0854_8_180w.pdb 0.248 10.853 4.817 0.23884 Incorrect Acceptable
allpdb0854_8_192w.pdb 0.264 7.305 3.058 0.34455 Acceptable Acceptable
