#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_192w.pdb 0.045 34.714 13.042 0.03819 Incorrect Incorrect
allpdb0732_8_35w.pdb 0.034 36.840 14.591 0.03157 Incorrect Incorrect
allpdb0732_8_62w.pdb 0.045 36.446 13.997 0.03596 Incorrect Incorrect
allpdb0732_8_36w.pdb 0.011 36.489 13.994 0.02469 Incorrect Incorrect
allpdb0732_8_173w.pdb 0.022 36.088 13.352 0.02917 Incorrect Incorrect
allpdb0732_8_176w.pdb 0.034 35.508 13.327 0.03347 Incorrect Incorrect
allpdb0732_8_105w.pdb 0.034 36.210 14.126 0.03236 Incorrect Incorrect
allpdb0732_8_200w.pdb 0.034 33.377 12.755 0.03608 Incorrect Incorrect
allpdb0732_8_61w.pdb 0.034 35.053 13.202 0.03400 Incorrect Incorrect
allpdb0732_8_138w.pdb 0.045 37.075 14.559 0.03513 Incorrect Incorrect
allpdb0732_8_181w.pdb 0.022 36.123 13.422 0.02909 Incorrect Incorrect
allpdb0732_8_112w.pdb 0.022 36.907 14.239 0.02794 Incorrect Incorrect
allpdb0732_8_196w.pdb 0.067 35.703 12.716 0.04493 Incorrect Incorrect
allpdb0732_8_20w.pdb 0.011 36.738 14.025 0.02445 Incorrect Incorrect
allpdb0732_8_30w.pdb 0.034 35.763 13.137 0.03335 Incorrect Incorrect
allpdb0732_8_125w.pdb 0.045 36.516 14.142 0.03582 Incorrect Incorrect
allpdb0732_8_182w.pdb 0.011 35.818 13.044 0.02587 Incorrect Incorrect
allpdb0732_8_161w.pdb 0.022 36.924 14.301 0.02789 Incorrect Incorrect
allpdb0732_8_179w.pdb 0.034 35.689 13.214 0.03337 Incorrect Incorrect
allpdb0732_8_85w.pdb 0.045 36.519 14.266 0.03576 Incorrect Incorrect
allpdb0732_8_170w.pdb 0.034 36.375 13.876 0.03235 Incorrect Incorrect
allpdb0732_8_31w.pdb 0.034 36.646 14.391 0.03184 Incorrect Incorrect
allpdb0732_8_95w.pdb 0.034 35.964 13.590 0.03288 Incorrect Incorrect
