#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0367_6_30w.pdb 0.500 2.968 1.628 0.61683 Medium Medium
allpdb0367_6_97w.pdb 0.476 2.318 1.335 0.65491 Medium Medium
allpdb0367_6_190w.pdb 0.530 3.026 1.643 0.62406 Medium Medium
allpdb0367_6_169w.pdb 0.524 2.994 1.897 0.59950 Medium Medium
allpdb0367_6_130w.pdb 0.470 2.825 1.638 0.60885 Medium Medium
allpdb0367_6_75w.pdb 0.410 3.025 1.602 0.58807 Medium Medium
allpdb0367_6_166w.pdb 0.440 3.571 1.857 0.56149 Medium Medium
allpdb0367_6_80w.pdb 0.482 2.436 1.493 0.63610 Medium Medium
allpdb0367_6_63w.pdb 0.518 2.145 1.334 0.67216 Medium Medium
allpdb0367_6_32w.pdb 0.500 3.380 1.994 0.57497 Medium Medium
allpdb0367_6_10w.pdb 0.446 3.292 1.789 0.57611 Medium Medium
allpdb0367_6_179w.pdb 0.446 2.974 1.722 0.58937 Medium Medium
allpdb0367_6_33w.pdb 0.494 3.274 1.682 0.60259 Medium Medium
allpdb0367_6_13w.pdb 0.458 3.370 1.824 0.57512 Medium Medium
allpdb0367_6_84w.pdb 0.470 3.166 1.760 0.58956 Medium Medium
allpdb0367_6_157w.pdb 0.434 2.770 1.659 0.59586 Medium Medium
allpdb0367_6_178w.pdb 0.464 3.973 2.066 0.54321 Medium Medium
allpdb0367_6_2w.pdb 0.458 3.210 1.725 0.58785 Medium Medium
allpdb0367_6_183w.pdb 0.452 3.441 1.846 0.56958 Medium Medium
allpdb0367_6_59w.pdb 0.488 2.780 1.762 0.60386 Medium Medium
allpdb0367_6_14w.pdb 0.446 2.729 1.582 0.60854 Medium Medium
allpdb0367_6_115w.pdb 0.446 2.938 1.840 0.57945 Medium Medium
allpdb0367_6_136w.pdb 0.416 3.121 1.723 0.57601 Medium Medium
allpdb0367_6_88w.pdb 0.422 3.340 2.035 0.54667 Medium Medium
allpdb0367_6_170w.pdb 0.428 2.446 1.624 0.60384 Medium Medium
allpdb0367_6_66w.pdb 0.476 3.701 2.063 0.55411 Medium Medium
allpdb0367_6_109w.pdb 0.428 3.838 1.985 0.54062 Medium Medium
allpdb0367_6_48w.pdb 0.440 4.031 2.051 0.53492 Medium Medium
allpdb0367_6_47w.pdb 0.355 3.804 2.056 0.51199 Medium Medium
allpdb0367_6_168w.pdb 0.410 4.145 2.133 0.51616 Medium Medium
allpdb0367_6_62w.pdb 0.398 3.450 1.749 0.56000 Medium Medium
allpdb0367_6_146w.pdb 0.392 3.727 1.962 0.53304 Medium Medium
allpdb0367_6_160w.pdb 0.440 4.456 2.225 0.51218 Medium Medium
allpdb0367_6_195w.pdb 0.434 3.972 2.157 0.52683 Medium Medium
allpdb0367_6_35w.pdb 0.367 3.327 1.745 0.55320 Medium Medium
allpdb0367_6_6w.pdb 0.386 3.773 2.108 0.51904 Medium Medium
allpdb0367_6_164w.pdb 0.404 5.039 2.678 0.46080 Acceptable Acceptable
allpdb0367_6_20w.pdb 0.392 3.766 1.957 0.53251 Medium Medium
allpdb0367_6_148w.pdb 0.380 3.915 2.065 0.51664 Medium Medium
allpdb0367_6_15w.pdb 0.355 2.599 1.773 0.56235 Medium Medium
allpdb0367_6_4w.pdb 0.398 2.907 1.627 0.58415 Medium Medium
allpdb0367_6_85w.pdb 0.355 2.493 1.736 0.56785 Medium Medium
allpdb0367_6_108w.pdb 0.494 4.219 2.127 0.54280 Medium Medium
allpdb0367_6_83w.pdb 0.428 3.655 2.004 0.54357 Medium Medium
allpdb0367_6_116w.pdb 0.367 3.428 1.857 0.54085 Medium Medium
allpdb0367_6_53w.pdb 0.386 3.934 2.103 0.51542 Medium Medium
allpdb0367_6_12w.pdb 0.380 3.882 2.239 0.50554 Medium Medium
allpdb0367_6_57w.pdb 0.380 3.617 1.967 0.53128 Medium Medium
allpdb0367_6_172w.pdb 0.410 4.896 2.454 0.47754 Medium Acceptable
allpdb0367_6_22w.pdb 0.416 3.375 2.067 0.54145 Medium Medium
allpdb0367_6_176w.pdb 0.440 3.985 2.063 0.53511 Medium Medium
allpdb0367_6_138w.pdb 0.392 3.571 1.927 0.53965 Medium Medium
allpdb0367_6_132w.pdb 0.380 3.622 2.068 0.52354 Medium Medium
allpdb0367_6_151w.pdb 0.428 2.762 1.738 0.58638 Medium Medium
allpdb0367_6_73w.pdb 0.343 3.178 1.955 0.53040 Medium Medium
allpdb0367_6_77w.pdb 0.355 4.354 2.231 0.48632 Medium Acceptable
allpdb0367_6_117w.pdb 0.337 3.985 2.136 0.49580 Medium Medium
allpdb0367_6_26w.pdb 0.289 3.476 1.848 0.51438 Acceptable Medium
allpdb0367_6_56w.pdb 0.386 3.484 2.081 0.52784 Medium Medium
allpdb0367_6_140w.pdb 0.343 3.799 2.268 0.49371 Medium Medium
allpdb0367_6_144w.pdb 0.277 2.829 1.636 0.54473 Acceptable Medium
allpdb0367_6_142w.pdb 0.410 4.529 2.414 0.48901 Medium Acceptable
allpdb0367_6_127w.pdb 0.373 4.747 2.406 0.47185 Medium Acceptable
allpdb0367_6_114w.pdb 0.380 3.387 1.991 0.53485 Medium Medium
allpdb0367_6_158w.pdb 0.361 3.998 2.071 0.50814 Medium Medium
allpdb0367_6_31w.pdb 0.373 4.208 2.153 0.50117 Medium Medium
allpdb0367_6_5w.pdb 0.373 4.995 2.472 0.46198 Medium Acceptable
allpdb0367_6_24w.pdb 0.386 4.411 2.312 0.48988 Medium Acceptable
allpdb0367_6_99w.pdb 0.355 4.597 2.419 0.46897 Medium Acceptable
allpdb0367_6_185w.pdb 0.386 3.938 2.091 0.51620 Medium Medium
allpdb0367_6_92w.pdb 0.349 3.649 1.823 0.53245 Medium Medium
allpdb0367_6_182w.pdb 0.283 4.644 2.409 0.44421 Acceptable Acceptable
allpdb0367_6_145w.pdb 0.307 4.041 1.957 0.49764 Medium Medium
allpdb0367_6_21w.pdb 0.319 3.599 1.804 0.52533 Medium Medium
allpdb0367_6_120w.pdb 0.337 3.871 2.142 0.49822 Medium Medium
allpdb0367_6_37w.pdb 0.398 5.201 2.624 0.45715 Acceptable Acceptable
allpdb0367_6_42w.pdb 0.301 4.265 2.176 0.47407 Medium Acceptable
allpdb0367_6_91w.pdb 0.355 5.313 2.682 0.43759 Acceptable Acceptable
allpdb0367_6_181w.pdb 0.373 4.004 2.149 0.50651 Medium Medium
allpdb0367_6_45w.pdb 0.313 4.321 2.221 0.47370 Medium Acceptable
allpdb0367_6_95w.pdb 0.247 4.048 2.098 0.46682 Acceptable Acceptable
allpdb0367_6_171w.pdb 0.349 4.647 2.355 0.46929 Medium Acceptable
allpdb0367_6_38w.pdb 0.277 4.084 2.139 0.47306 Acceptable Acceptable
allpdb0367_6_177w.pdb 0.337 4.407 2.257 0.47730 Medium Acceptable
allpdb0367_6_3w.pdb 0.271 3.863 2.095 0.47958 Acceptable Acceptable
allpdb0367_6_110w.pdb 0.283 5.723 2.745 0.40038 Acceptable Acceptable
allpdb0367_6_100w.pdb 0.253 4.082 2.202 0.46082 Acceptable Acceptable
allpdb0367_6_187w.pdb 0.277 3.900 2.227 0.47177 Acceptable Acceptable
allpdb0367_6_69w.pdb 0.235 3.964 2.058 0.46778 Acceptable Acceptable
allpdb0367_6_155w.pdb 0.277 4.796 2.479 0.43455 Acceptable Acceptable
allpdb0367_6_180w.pdb 0.241 4.278 2.252 0.44870 Acceptable Acceptable
allpdb0367_6_79w.pdb 0.205 3.675 1.912 0.47609 Acceptable Acceptable
allpdb0367_6_98w.pdb 0.193 4.757 2.600 0.40132 Acceptable Acceptable
allpdb0367_6_23w.pdb 0.205 4.166 2.264 0.43871 Acceptable Acceptable
allpdb0367_6_126w.pdb 0.217 4.764 2.466 0.41596 Acceptable Acceptable
