#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1080_4_179w.pdb 0.015 29.516 10.874 0.03673 Incorrect Incorrect
allpdb1080_4_18w.pdb 0.075 8.813 4.542 0.21831 Incorrect Incorrect
allpdb1080_4_158w.pdb 0.030 29.056 13.277 0.04043 Incorrect Incorrect
allpdb1080_4_188w.pdb 0.030 33.584 14.673 0.03347 Incorrect Incorrect
allpdb1080_4_32w.pdb 0.000 41.037 14.889 0.01706 Incorrect Incorrect
allpdb1080_4_177w.pdb 0.000 39.119 14.533 0.01854 Incorrect Incorrect
allpdb1080_4_171w.pdb 0.000 37.011 13.128 0.02100 Incorrect Incorrect
allpdb1080_4_49w.pdb 0.000 43.698 18.373 0.01436 Incorrect Incorrect
allpdb1080_4_149w.pdb 0.030 27.555 9.804 0.04654 Incorrect Incorrect
allpdb1080_4_189w.pdb 0.000 36.791 13.105 0.02120 Incorrect Incorrect
allpdb1080_4_72w.pdb 0.030 30.224 11.168 0.04029 Incorrect Incorrect
allpdb1080_4_156w.pdb 0.000 35.823 14.608 0.02124 Incorrect Incorrect
allpdb1080_4_20w.pdb 0.075 12.786 5.021 0.15435 Incorrect Incorrect
allpdb1080_4_34w.pdb 0.045 32.045 11.142 0.04277 Incorrect Incorrect
allpdb1080_4_70w.pdb 0.045 36.189 12.690 0.03695 Incorrect Incorrect
allpdb1080_4_118w.pdb 0.239 11.540 4.412 0.23139 Incorrect Acceptable
allpdb1080_4_128w.pdb 0.000 39.976 14.696 0.01786 Incorrect Incorrect
allpdb1080_4_134w.pdb 0.104 13.473 7.283 0.14329 Incorrect Incorrect
allpdb1080_4_126w.pdb 0.000 47.835 15.792 0.01318 Incorrect Incorrect
allpdb1080_4_144w.pdb 0.045 9.421 5.161 0.19047 Incorrect Incorrect
allpdb1080_4_31w.pdb 0.015 28.053 10.629 0.03951 Incorrect Incorrect
allpdb1080_4_141w.pdb 0.000 40.393 15.310 0.01730 Incorrect Incorrect
allpdb1080_4_83w.pdb 0.000 43.173 14.558 0.01594 Incorrect Incorrect
allpdb1080_4_154w.pdb 0.000 36.874 12.499 0.02155 Incorrect Incorrect
allpdb1080_4_119w.pdb 0.209 9.360 3.701 0.26733 Acceptable Acceptable
allpdb1080_4_92w.pdb 0.000 42.396 14.228 0.01655 Incorrect Incorrect
allpdb1080_4_46w.pdb 0.045 22.817 8.900 0.06475 Incorrect Incorrect
allpdb1080_4_167w.pdb 0.000 48.869 16.335 0.01258 Incorrect Incorrect
allpdb1080_4_122w.pdb 0.000 36.422 11.606 0.02269 Incorrect Incorrect
allpdb1080_4_74w.pdb 0.000 45.239 17.822 0.01371 Incorrect Incorrect
allpdb1080_4_180w.pdb 0.164 8.826 3.811 0.25985 Acceptable Acceptable
allpdb1080_4_103w.pdb 0.045 28.906 10.723 0.04785 Incorrect Incorrect
allpdb1080_4_162w.pdb 0.000 36.032 14.492 0.02110 Incorrect Incorrect
allpdb1080_4_152w.pdb 0.000 46.939 15.668 0.01361 Incorrect Incorrect
allpdb1080_4_168w.pdb 0.000 44.451 15.074 0.01503 Incorrect Incorrect
allpdb1080_4_121w.pdb 0.000 37.176 12.219 0.02151 Incorrect Incorrect
allpdb1080_4_145w.pdb 0.000 36.906 12.113 0.02183 Incorrect Incorrect
allpdb1080_4_165w.pdb 0.149 8.422 3.385 0.27268 Acceptable Acceptable
allpdb1080_4_194w.pdb 0.060 25.256 8.983 0.06286 Incorrect Incorrect
allpdb1080_4_150w.pdb 0.030 14.238 8.495 0.10761 Incorrect Incorrect
