#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1938_2_130w.pdb 0.026 22.552 7.852 0.06189 Incorrect Incorrect
allpdb1938_2_177w.pdb 0.087 16.642 6.889 0.11304 Incorrect Incorrect
allpdb1938_2_83w.pdb 0.061 18.001 7.718 0.09319 Incorrect Incorrect
allpdb1938_2_124w.pdb 0.017 19.615 7.180 0.07244 Incorrect Incorrect
allpdb1938_2_98w.pdb 0.000 25.382 8.367 0.04399 Incorrect Incorrect
allpdb1938_2_170w.pdb 0.087 16.701 6.832 0.11289 Incorrect Incorrect
allpdb1938_2_135w.pdb 0.009 28.575 9.390 0.03829 Incorrect Incorrect
allpdb1938_2_131w.pdb 0.026 19.761 6.678 0.07675 Incorrect Incorrect
allpdb1938_2_192w.pdb 0.078 18.378 7.030 0.09934 Incorrect Incorrect
allpdb1938_2_104w.pdb 0.009 22.225 8.200 0.05622 Incorrect Incorrect
allpdb1938_2_87w.pdb 0.000 37.251 11.278 0.02229 Incorrect Incorrect
allpdb1938_2_162w.pdb 0.035 21.661 7.953 0.06752 Incorrect Incorrect
allpdb1938_2_189w.pdb 0.113 14.548 6.247 0.14068 Incorrect Incorrect
allpdb1938_2_167w.pdb 0.009 19.173 5.851 0.07821 Incorrect Incorrect
allpdb1938_2_86w.pdb 0.070 19.368 8.103 0.08807 Incorrect Incorrect
allpdb1938_2_13w.pdb 0.052 21.873 6.596 0.07752 Incorrect Incorrect
allpdb1938_2_193w.pdb 0.017 27.435 8.967 0.04406 Incorrect Incorrect
allpdb1938_2_78w.pdb 0.009 24.889 8.484 0.04782 Incorrect Incorrect
allpdb1938_2_198w.pdb 0.043 20.393 7.768 0.07581 Incorrect Incorrect
allpdb1938_2_62w.pdb 0.000 25.003 8.853 0.04384 Incorrect Incorrect
allpdb1938_2_65w.pdb 0.000 31.856 9.997 0.02949 Incorrect Incorrect
allpdb1938_2_137w.pdb 0.017 38.008 10.642 0.02817 Incorrect Incorrect
allpdb1938_2_43w.pdb 0.043 16.362 5.859 0.10584 Incorrect Incorrect
allpdb1938_2_49w.pdb 0.000 61.678 18.745 0.00833 Incorrect Incorrect
allpdb1938_2_190w.pdb 0.043 16.891 5.820 0.10261 Incorrect Incorrect
allpdb1938_2_133w.pdb 0.061 18.717 8.882 0.08653 Incorrect Incorrect
allpdb1938_2_113w.pdb 0.000 37.745 11.511 0.02165 Incorrect Incorrect
allpdb1938_2_82w.pdb 0.026 26.761 9.690 0.04704 Incorrect Incorrect
allpdb1938_2_121w.pdb 0.017 20.834 7.556 0.06600 Incorrect Incorrect
allpdb1938_2_172w.pdb 0.104 14.324 6.249 0.13975 Incorrect Incorrect
allpdb1938_2_173w.pdb 0.017 27.605 9.189 0.04332 Incorrect Incorrect
allpdb1938_2_200w.pdb 0.113 18.599 8.350 0.10569 Incorrect Incorrect
allpdb1938_2_92w.pdb 0.000 47.863 19.236 0.01221 Incorrect Incorrect
allpdb1938_2_152w.pdb 0.009 27.958 10.872 0.03733 Incorrect Incorrect
allpdb1938_2_138w.pdb 0.017 23.935 8.341 0.05357 Incorrect Incorrect
allpdb1938_2_187w.pdb 0.026 19.142 7.257 0.07725 Incorrect Incorrect
allpdb1938_2_143w.pdb 0.061 18.208 9.040 0.08887 Incorrect Incorrect
allpdb1938_2_184w.pdb 0.000 38.455 11.485 0.02112 Incorrect Incorrect
allpdb1938_2_139w.pdb 0.035 17.734 5.753 0.09508 Incorrect Incorrect
allpdb1938_2_15w.pdb 0.070 17.348 5.370 0.11184 Incorrect Incorrect
allpdb1938_2_61w.pdb 0.009 29.937 9.405 0.03603 Incorrect Incorrect
allpdb1938_2_37w.pdb 0.000 35.221 11.353 0.02406 Incorrect Incorrect
allpdb1938_2_197w.pdb 0.000 32.115 10.410 0.02860 Incorrect Incorrect
allpdb1938_2_96w.pdb 0.000 49.269 13.376 0.01377 Incorrect Incorrect
allpdb1938_2_168w.pdb 0.000 18.762 5.608 0.07902 Incorrect Incorrect
allpdb1938_2_105w.pdb 0.000 27.977 10.874 0.03439 Incorrect Incorrect
allpdb1938_2_88w.pdb 0.026 20.999 7.589 0.06815 Incorrect Incorrect
allpdb1938_2_79w.pdb 0.009 24.697 9.257 0.04673 Incorrect Incorrect
allpdb1938_2_181w.pdb 0.009 26.185 9.195 0.04332 Incorrect Incorrect
allpdb1938_2_118w.pdb 0.061 19.900 9.286 0.08020 Incorrect Incorrect
allpdb1938_2_119w.pdb 0.000 25.676 9.782 0.04058 Incorrect Incorrect
allpdb1938_2_76w.pdb 0.009 25.713 9.499 0.04385 Incorrect Incorrect
allpdb1938_2_180w.pdb 0.000 43.437 13.540 0.01633 Incorrect Incorrect
allpdb1938_2_63w.pdb 0.009 26.179 10.204 0.04174 Incorrect Incorrect
allpdb1938_2_36w.pdb 0.000 24.625 8.585 0.04536 Incorrect Incorrect
allpdb1938_2_159w.pdb 0.000 25.674 10.230 0.03994 Incorrect Incorrect
allpdb1938_2_179w.pdb 0.000 46.325 12.975 0.01525 Incorrect Incorrect
allpdb1938_2_18w.pdb 0.017 21.778 6.698 0.06578 Incorrect Incorrect
allpdb1938_2_70w.pdb 0.000 30.123 9.037 0.03352 Incorrect Incorrect
allpdb1938_2_51w.pdb 0.000 63.069 16.801 0.00858 Incorrect Incorrect
allpdb1938_2_67w.pdb 0.000 49.213 16.763 0.01230 Incorrect Incorrect
allpdb1938_2_77w.pdb 0.183 26.102 8.951 0.10194 Incorrect Incorrect
