#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0089_10_36w.pdb 0.228 4.895 2.352 0.42259 Acceptable Acceptable
allpdb0089_10_124w.pdb 0.178 5.647 2.618 0.37289 Acceptable Acceptable
allpdb0089_10_198w.pdb 0.217 4.897 2.251 0.42503 Acceptable Acceptable
allpdb0089_10_104w.pdb 0.178 4.799 2.420 0.40456 Acceptable Acceptable
allpdb0089_10_135w.pdb 0.256 4.247 1.933 0.47720 Acceptable Acceptable
allpdb0089_10_167w.pdb 0.222 4.246 2.102 0.45332 Acceptable Acceptable
allpdb0089_10_137w.pdb 0.194 4.681 2.108 0.43261 Acceptable Acceptable
allpdb0089_10_185w.pdb 0.228 4.598 2.189 0.44032 Acceptable Acceptable
allpdb0089_10_52w.pdb 0.194 5.961 3.056 0.35299 Acceptable Acceptable
allpdb0089_10_33w.pdb 0.228 4.471 2.179 0.44422 Acceptable Acceptable
allpdb0089_10_5w.pdb 0.250 5.539 2.542 0.40340 Acceptable Acceptable
allpdb0089_10_73w.pdb 0.206 6.049 2.600 0.37306 Acceptable Acceptable
allpdb0089_10_29w.pdb 0.222 4.400 2.278 0.43777 Acceptable Acceptable
allpdb0089_10_182w.pdb 0.189 5.151 2.447 0.39783 Acceptable Acceptable
allpdb0089_10_82w.pdb 0.200 4.469 2.082 0.44174 Acceptable Acceptable
allpdb0089_10_46w.pdb 0.239 5.039 2.384 0.42082 Acceptable Acceptable
allpdb0089_10_75w.pdb 0.206 5.470 2.570 0.38892 Acceptable Acceptable
allpdb0089_10_125w.pdb 0.178 4.503 2.083 0.43338 Acceptable Acceptable
allpdb0089_10_44w.pdb 0.189 4.410 2.199 0.43146 Acceptable Acceptable
allpdb0089_10_107w.pdb 0.228 4.148 2.099 0.45782 Acceptable Acceptable
allpdb0089_10_43w.pdb 0.217 4.709 2.384 0.42179 Acceptable Acceptable
allpdb0089_10_62w.pdb 0.211 4.976 2.247 0.42140 Acceptable Acceptable
allpdb0089_10_143w.pdb 0.239 4.460 2.305 0.44014 Acceptable Acceptable
allpdb0089_10_112w.pdb 0.194 4.894 2.232 0.41883 Acceptable Acceptable
allpdb0089_10_189w.pdb 0.200 4.650 2.108 0.43529 Acceptable Acceptable
allpdb0089_10_199w.pdb 0.194 4.897 2.354 0.41135 Acceptable Acceptable
allpdb0089_10_139w.pdb 0.200 5.084 2.346 0.40892 Acceptable Acceptable
allpdb0089_10_95w.pdb 0.194 4.496 2.139 0.43516 Acceptable Acceptable
allpdb0089_10_116w.pdb 0.139 5.075 2.642 0.37330 Acceptable Acceptable
allpdb0089_10_80w.pdb 0.206 5.031 2.361 0.41124 Acceptable Acceptable
allpdb0089_10_56w.pdb 0.189 5.269 2.525 0.39069 Acceptable Acceptable
allpdb0089_10_65w.pdb 0.161 4.612 2.105 0.42347 Acceptable Acceptable
allpdb0089_10_190w.pdb 0.200 4.858 2.202 0.42355 Acceptable Acceptable
allpdb0089_10_184w.pdb 0.172 4.644 2.084 0.42789 Acceptable Acceptable
allpdb0089_10_126w.pdb 0.206 5.712 2.607 0.38106 Acceptable Acceptable
allpdb0089_10_147w.pdb 0.172 4.706 2.145 0.42199 Acceptable Acceptable
allpdb0089_10_15w.pdb 0.167 5.097 2.626 0.38273 Acceptable Acceptable
allpdb0089_10_101w.pdb 0.194 5.560 2.495 0.38677 Acceptable Acceptable
allpdb0089_10_113w.pdb 0.161 4.801 2.263 0.40813 Acceptable Acceptable
