#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0461_4_55w.pdb 0.250 9.951 3.803 0.26883 Acceptable Acceptable
allpdb0461_4_192w.pdb 0.250 9.423 3.981 0.27432 Acceptable Acceptable
allpdb0461_4_140w.pdb 0.241 9.974 4.036 0.26093 Acceptable Acceptable
allpdb0461_4_44w.pdb 0.250 9.199 3.860 0.28058 Acceptable Acceptable
allpdb0461_4_125w.pdb 0.241 9.052 3.958 0.27830 Acceptable Acceptable
allpdb0461_4_129w.pdb 0.204 9.855 4.092 0.24957 Acceptable Acceptable
allpdb0461_4_49w.pdb 0.241 10.374 4.159 0.25251 Incorrect Acceptable
allpdb0461_4_137w.pdb 0.222 9.021 3.750 0.27681 Acceptable Acceptable
allpdb0461_4_11w.pdb 0.250 8.973 3.906 0.28383 Acceptable Acceptable
allpdb0461_4_61w.pdb 0.259 9.149 3.791 0.28596 Acceptable Acceptable
allpdb0461_4_64w.pdb 0.250 10.213 4.204 0.25738 Incorrect Acceptable
allpdb0461_4_18w.pdb 0.231 9.386 3.849 0.27131 Acceptable Acceptable
allpdb0461_4_135w.pdb 0.259 9.349 3.919 0.27987 Acceptable Acceptable
allpdb0461_4_168w.pdb 0.231 10.118 4.110 0.25425 Incorrect Acceptable
allpdb0461_4_100w.pdb 0.241 9.430 3.962 0.27144 Acceptable Acceptable
allpdb0461_4_163w.pdb 0.231 9.663 3.911 0.26531 Acceptable Acceptable
allpdb0461_4_142w.pdb 0.222 9.468 3.809 0.26759 Acceptable Acceptable
allpdb0461_4_114w.pdb 0.241 10.098 4.066 0.25842 Incorrect Acceptable
allpdb0461_4_30w.pdb 0.269 9.796 3.944 0.27482 Acceptable Acceptable
allpdb0461_4_162w.pdb 0.259 9.827 3.984 0.27047 Acceptable Acceptable
allpdb0461_4_50w.pdb 0.241 9.146 3.887 0.27792 Acceptable Acceptable
allpdb0461_4_62w.pdb 0.250 9.673 3.890 0.27172 Acceptable Acceptable
allpdb0461_4_182w.pdb 0.241 9.837 4.068 0.26263 Acceptable Acceptable
allpdb0461_4_34w.pdb 0.222 9.183 3.829 0.27223 Acceptable Acceptable
allpdb0461_4_156w.pdb 0.222 10.165 4.177 0.24932 Incorrect Acceptable
allpdb0461_4_115w.pdb 0.241 9.277 3.816 0.27699 Acceptable Acceptable
allpdb0461_4_43w.pdb 0.194 10.071 3.944 0.24561 Acceptable Acceptable
allpdb0461_4_88w.pdb 0.241 10.624 4.409 0.24492 Incorrect Acceptable
allpdb0461_4_17w.pdb 0.222 10.243 4.187 0.24793 Incorrect Acceptable
allpdb0461_4_66w.pdb 0.241 10.177 4.148 0.25577 Incorrect Acceptable
allpdb0461_4_107w.pdb 0.213 9.887 4.018 0.25343 Acceptable Acceptable
allpdb0461_4_112w.pdb 0.213 10.130 4.041 0.24909 Incorrect Acceptable
allpdb0461_4_13w.pdb 0.204 9.976 4.167 0.24635 Acceptable Acceptable
allpdb0461_4_19w.pdb 0.241 9.488 3.929 0.27105 Acceptable Acceptable
allpdb0461_4_179w.pdb 0.231 9.590 4.073 0.26362 Acceptable Acceptable
allpdb0461_4_104w.pdb 0.213 10.519 4.194 0.24046 Incorrect Acceptable
