#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0609_6_198w.pdb 0.403 9.874 2.973 0.34393 Acceptable Acceptable
allpdb0609_6_137w.pdb 0.355 10.377 3.295 0.30934 Acceptable Acceptable
allpdb0609_6_74w.pdb 0.323 11.224 3.774 0.27448 Acceptable Acceptable
allpdb0609_6_160w.pdb 0.306 10.674 3.609 0.28060 Acceptable Acceptable
allpdb0609_6_158w.pdb 0.371 11.001 3.382 0.30305 Acceptable Acceptable
allpdb0609_6_30w.pdb 0.306 10.919 3.660 0.27586 Acceptable Acceptable
allpdb0609_6_171w.pdb 0.403 7.232 2.373 0.42290 Acceptable Acceptable
allpdb0609_6_146w.pdb 0.387 11.390 3.582 0.29800 Acceptable Acceptable
allpdb0609_6_175w.pdb 0.339 10.525 3.481 0.29669 Acceptable Acceptable
allpdb0609_6_68w.pdb 0.306 11.010 3.645 0.27489 Acceptable Acceptable
allpdb0609_6_148w.pdb 0.419 10.612 3.209 0.32985 Acceptable Acceptable
allpdb0609_6_4w.pdb 0.323 10.649 3.614 0.28624 Acceptable Acceptable
allpdb0609_6_124w.pdb 0.306 10.697 3.793 0.27624 Acceptable Acceptable
allpdb0609_6_63w.pdb 0.371 10.647 3.365 0.30865 Acceptable Acceptable
allpdb0609_6_106w.pdb 0.339 10.796 3.599 0.28980 Acceptable Acceptable
allpdb0609_6_94w.pdb 0.306 10.725 3.638 0.27917 Acceptable Acceptable
allpdb0609_6_53w.pdb 0.306 11.568 3.911 0.26176 Acceptable Acceptable
allpdb0609_6_80w.pdb 0.323 10.140 3.456 0.29794 Acceptable Acceptable
allpdb0609_6_27w.pdb 0.306 10.797 3.652 0.27781 Acceptable Acceptable
allpdb0609_6_172w.pdb 0.355 11.041 3.491 0.29426 Acceptable Acceptable
allpdb0609_6_105w.pdb 0.290 11.555 3.807 0.25860 Acceptable Acceptable
allpdb0609_6_125w.pdb 0.306 10.644 3.505 0.28355 Acceptable Acceptable
allpdb0609_6_122w.pdb 0.306 10.655 3.549 0.28232 Acceptable Acceptable
allpdb0609_6_15w.pdb 0.403 11.618 3.721 0.29723 Acceptable Acceptable
allpdb0609_6_42w.pdb 0.403 10.922 3.403 0.31438 Acceptable Acceptable
allpdb0609_6_31w.pdb 0.323 10.366 3.444 0.29470 Acceptable Acceptable
allpdb0609_6_52w.pdb 0.371 10.695 3.428 0.30626 Acceptable Acceptable
allpdb0609_6_156w.pdb 0.306 10.413 3.543 0.28611 Acceptable Acceptable
allpdb0609_6_67w.pdb 0.290 11.325 3.863 0.26056 Acceptable Acceptable
allpdb0609_6_51w.pdb 0.323 11.292 3.551 0.27857 Acceptable Acceptable
allpdb0609_6_159w.pdb 0.290 11.051 3.595 0.27011 Acceptable Acceptable
allpdb0609_6_56w.pdb 0.355 10.657 3.421 0.30164 Acceptable Acceptable
allpdb0609_6_200w.pdb 0.306 10.920 3.661 0.27583 Acceptable Acceptable
allpdb0609_6_92w.pdb 0.339 11.781 3.748 0.27304 Acceptable Acceptable
allpdb0609_6_26w.pdb 0.306 11.072 3.717 0.27245 Acceptable Acceptable
allpdb0609_6_103w.pdb 0.371 11.145 3.537 0.29705 Acceptable Acceptable
allpdb0609_6_5w.pdb 0.306 11.883 3.789 0.26015 Acceptable Acceptable
allpdb0609_6_149w.pdb 0.290 11.253 3.713 0.26465 Acceptable Acceptable
allpdb0609_6_32w.pdb 0.306 10.660 3.612 0.28073 Acceptable Acceptable
allpdb0609_6_23w.pdb 0.306 11.373 3.774 0.26709 Acceptable Acceptable
allpdb0609_6_16w.pdb 0.387 10.248 3.103 0.32804 Acceptable Acceptable
allpdb0609_6_121w.pdb 0.290 10.775 3.555 0.27503 Acceptable Acceptable
allpdb0609_6_78w.pdb 0.323 11.288 3.553 0.27855 Acceptable Acceptable
allpdb0609_6_35w.pdb 0.323 10.765 3.595 0.28497 Acceptable Acceptable
allpdb0609_6_197w.pdb 0.387 11.476 3.415 0.30103 Acceptable Acceptable
allpdb0609_6_117w.pdb 0.403 10.878 3.220 0.32022 Acceptable Acceptable
allpdb0609_6_199w.pdb 0.387 8.895 2.714 0.36613 Acceptable Acceptable
allpdb0609_6_164w.pdb 0.339 10.166 3.387 0.30470 Acceptable Acceptable
allpdb0609_6_168w.pdb 0.355 11.269 3.641 0.28751 Acceptable Acceptable
allpdb0609_6_45w.pdb 0.306 11.156 3.576 0.27446 Acceptable Acceptable
allpdb0609_6_135w.pdb 0.371 10.884 3.310 0.30672 Acceptable Acceptable
allpdb0609_6_163w.pdb 0.339 11.339 3.570 0.28284 Acceptable Acceptable
allpdb0609_6_153w.pdb 0.339 10.816 3.257 0.29850 Acceptable Acceptable
allpdb0609_6_89w.pdb 0.290 11.352 3.724 0.26305 Acceptable Acceptable
allpdb0609_6_138w.pdb 0.355 11.725 3.670 0.28083 Acceptable Acceptable
allpdb0609_6_127w.pdb 0.290 10.612 3.456 0.27990 Acceptable Acceptable
allpdb0609_6_11w.pdb 0.323 10.816 3.539 0.28555 Acceptable Acceptable
allpdb0609_6_70w.pdb 0.290 10.815 3.645 0.27233 Acceptable Acceptable
allpdb0609_6_97w.pdb 0.290 10.165 3.446 0.28705 Acceptable Acceptable
allpdb0609_6_115w.pdb 0.323 11.053 3.748 0.27744 Acceptable Acceptable
allpdb0609_6_134w.pdb 0.306 10.994 3.637 0.27533 Acceptable Acceptable
allpdb0609_6_37w.pdb 0.290 11.096 3.769 0.26563 Acceptable Acceptable
allpdb0609_6_162w.pdb 0.371 9.867 3.036 0.33106 Acceptable Acceptable
allpdb0609_6_6w.pdb 0.306 10.058 3.380 0.29588 Acceptable Acceptable
allpdb0609_6_46w.pdb 0.339 11.049 3.663 0.28471 Acceptable Acceptable
allpdb0609_6_119w.pdb 0.290 11.032 3.710 0.26778 Acceptable Acceptable
allpdb0609_6_104w.pdb 0.290 11.153 3.786 0.26447 Acceptable Acceptable
allpdb0609_6_25w.pdb 0.290 11.416 3.756 0.26150 Acceptable Acceptable
allpdb0609_6_77w.pdb 0.355 11.322 3.653 0.28653 Acceptable Acceptable
allpdb0609_6_7w.pdb 0.290 10.976 4.029 0.26232 Incorrect Acceptable
allpdb0609_6_180w.pdb 0.403 11.443 3.547 0.30349 Acceptable Acceptable
allpdb0609_6_150w.pdb 0.323 10.569 3.540 0.28918 Acceptable Acceptable
allpdb0609_6_152w.pdb 0.323 11.114 3.639 0.27895 Acceptable Acceptable
allpdb0609_6_33w.pdb 0.339 10.888 3.549 0.28964 Acceptable Acceptable
allpdb0609_6_73w.pdb 0.306 10.711 3.531 0.28191 Acceptable Acceptable
allpdb0609_6_93w.pdb 0.371 11.259 3.462 0.29734 Acceptable Acceptable
allpdb0609_6_157w.pdb 0.387 11.221 3.311 0.30734 Acceptable Acceptable
allpdb0609_6_185w.pdb 0.339 10.924 3.614 0.28760 Acceptable Acceptable
allpdb0609_6_8w.pdb 0.290 10.795 3.611 0.27340 Acceptable Acceptable
allpdb0609_6_140w.pdb 0.323 11.929 3.493 0.27169 Acceptable Acceptable
allpdb0609_6_61w.pdb 0.339 10.805 3.542 0.29101 Acceptable Acceptable
allpdb0609_6_183w.pdb 0.323 10.743 3.600 0.28517 Acceptable Acceptable
allpdb0609_6_116w.pdb 0.306 10.929 3.675 0.27538 Acceptable Acceptable
allpdb0609_6_113w.pdb 0.306 11.143 3.728 0.27120 Acceptable Acceptable
allpdb0609_6_59w.pdb 0.290 11.837 4.037 0.25062 Incorrect Acceptable
allpdb0609_6_39w.pdb 0.274 10.661 3.711 0.26775 Acceptable Acceptable
allpdb0609_6_10w.pdb 0.355 11.374 3.638 0.28616 Acceptable Acceptable
allpdb0609_6_43w.pdb 0.306 9.683 3.543 0.29788 Acceptable Acceptable
allpdb0609_6_3w.pdb 0.290 11.028 3.728 0.26746 Acceptable Acceptable
allpdb0609_6_142w.pdb 0.290 10.423 3.631 0.27850 Acceptable Acceptable
allpdb0609_6_165w.pdb 0.290 11.220 3.803 0.26320 Acceptable Acceptable
allpdb0609_6_100w.pdb 0.306 11.287 3.745 0.26887 Acceptable Acceptable
allpdb0609_6_174w.pdb 0.290 11.307 3.692 0.26436 Acceptable Acceptable
allpdb0609_6_132w.pdb 0.323 11.373 3.667 0.27479 Acceptable Acceptable
allpdb0609_6_136w.pdb 0.323 11.247 3.630 0.27733 Acceptable Acceptable
allpdb0609_6_154w.pdb 0.339 11.269 3.370 0.28889 Acceptable Acceptable
allpdb0609_6_143w.pdb 0.290 10.621 3.629 0.27555 Acceptable Acceptable
allpdb0609_6_108w.pdb 0.371 10.877 3.458 0.30283 Acceptable Acceptable
allpdb0609_6_17w.pdb 0.339 10.716 3.515 0.29299 Acceptable Acceptable
allpdb0609_6_195w.pdb 0.323 12.100 3.614 0.26665 Acceptable Acceptable
allpdb0609_6_79w.pdb 0.290 10.820 3.713 0.27075 Acceptable Acceptable
allpdb0609_6_123w.pdb 0.306 11.098 3.748 0.27141 Acceptable Acceptable
allpdb0609_6_76w.pdb 0.306 11.507 3.690 0.26710 Acceptable Acceptable
allpdb0609_6_112w.pdb 0.306 10.739 3.603 0.27978 Acceptable Acceptable
allpdb0609_6_130w.pdb 0.290 10.979 3.634 0.27022 Acceptable Acceptable
allpdb0609_6_49w.pdb 0.355 11.535 3.512 0.28701 Acceptable Acceptable
allpdb0609_6_161w.pdb 0.290 12.345 3.897 0.24699 Acceptable Acceptable
allpdb0609_6_194w.pdb 0.274 11.062 3.758 0.26095 Acceptable Acceptable
allpdb0609_6_99w.pdb 0.274 11.763 3.952 0.24772 Acceptable Acceptable
allpdb0609_6_145w.pdb 0.323 11.076 3.641 0.27944 Acceptable Acceptable
allpdb0609_6_64w.pdb 0.290 11.860 3.936 0.25217 Acceptable Acceptable
allpdb0609_6_192w.pdb 0.323 11.965 3.577 0.26918 Acceptable Acceptable
allpdb0609_6_50w.pdb 0.306 10.829 3.628 0.27788 Acceptable Acceptable
allpdb0609_6_12w.pdb 0.339 12.304 3.700 0.26763 Acceptable Acceptable
allpdb0609_6_151w.pdb 0.339 11.284 3.575 0.28346 Acceptable Acceptable
allpdb0609_6_69w.pdb 0.371 11.250 3.571 0.29479 Acceptable Acceptable
allpdb0609_6_57w.pdb 0.306 11.123 3.879 0.26841 Acceptable Acceptable
allpdb0609_6_58w.pdb 0.290 11.246 3.702 0.26497 Acceptable Acceptable
allpdb0609_6_196w.pdb 0.339 11.139 3.607 0.28472 Acceptable Acceptable
allpdb0609_6_88w.pdb 0.290 11.336 3.765 0.26240 Acceptable Acceptable
allpdb0609_6_182w.pdb 0.355 10.200 3.109 0.31783 Acceptable Acceptable
allpdb0609_6_18w.pdb 0.339 12.994 3.920 0.25536 Acceptable Acceptable
allpdb0609_6_129w.pdb 0.290 11.167 3.853 0.26292 Acceptable Acceptable
allpdb0609_6_166w.pdb 0.306 11.238 3.699 0.27052 Acceptable Acceptable
allpdb0609_6_20w.pdb 0.274 12.571 4.006 0.23697 Incorrect Acceptable
allpdb0609_6_85w.pdb 0.306 11.206 3.734 0.27019 Acceptable Acceptable
allpdb0609_6_36w.pdb 0.306 11.791 3.949 0.25816 Acceptable Acceptable
allpdb0609_6_95w.pdb 0.290 11.301 3.722 0.26379 Acceptable Acceptable
allpdb0609_6_75w.pdb 0.339 10.720 3.582 0.29130 Acceptable Acceptable
